ticker,q,time_scale,VR,Z2,p2,significant
BTC,746,2.6d,0.8288465574755158,-0.0029722843542199055,0.9976284636953319,False
BTC,770,2.7d,0.82980359766991,-0.002915094551732995,0.9976740943580631,False
BTC,794,2.8d,0.8310150287188974,-0.0028558427934810143,0.9977213702243577,False
BTC,818,2.8d,0.8316739247084228,-0.0028079810795209282,0.9977595581938477,False
BTC,842,2.9d,0.8320755810162803,-0.0027661328775832575,0.9977929480983871,False
BTC,864,3.0d,0.8325122373665852,-0.002728015596068667,0.9978233611740506,False
BTC,866,3.0d,0.8325638326314336,-0.002724419466030251,0.997826230460024,False
BTC,890,3.1d,0.8331230321794773,-0.002683035921977357,0.9978592496302052,False
BTC,914,3.2d,0.8337530598046116,-0.0026419328998151404,0.997892044980748,False
BTC,938,3.3d,0.8340742838477841,-0.00260702959139606,0.9979198936957454,False
BTC,962,3.3d,0.8347018161587447,-0.0025685371705008926,0.9979506061012489,False
BTC,986,3.4d,0.8349690831446477,-0.002536802051687685,0.997975926980087,False
BTC,1010,3.5d,0.8350289016356103,-0.0025092655884986033,0.9979978978289938,False
BTC,1034,3.6d,0.8346740784767869,-0.00248889303818036,0.9980141527215975,False
BTC,1058,3.7d,0.8342321895844476,-0.002470557984250319,0.9980287819330718,False
BTC,1082,3.8d,0.8345231724231015,-0.0024420771990632203,0.9980515062432977,False
BTC,1106,3.8d,0.8352891569474187,-0.002407488708388482,0.9980791037848562,False
BTC,1130,3.9d,0.8352601243150689,-0.002385318771644974,0.9980967927843056,False
BTC,1152,4.0d,0.8350169414816094,-0.002368665108984718,0.9981100804470846,False
BTC,1154,4.0d,0.8350009726443895,-0.002367086014125968,0.9981113403789603,False
BTC,1178,4.1d,0.8344913983689796,-0.0023529569433592096,0.9981226137149888,False
BTC,1202,4.2d,0.8336035309077536,-0.0023446166095478695,0.9981292683202128,False
BTC,1226,4.3d,0.8326186858663389,-0.0023379784654974857,0.9981345647783462,False
BTC,1250,4.3d,0.8321765328044517,-0.002324139520448693,0.9981456066289385,False
BTC,1274,4.4d,0.8321101089061212,-0.002305572947135351,0.9981604205714412,False
BTC,1298,4.5d,0.8323425404112103,-0.0022834353556254704,0.9981780837674237,False
BTC,1322,4.6d,0.8329590091270677,-0.002256650540948,0.9981994549024544,False
BTC,1346,4.7d,0.8336766125131688,-0.002229109232266481,0.998221429632163,False
BTC,1370,4.8d,0.8343897617490876,-0.0022022223559011156,0.9982428822030451,False
BTC,1394,4.8d,0.8352615593536918,-0.0021738056391254895,0.9982655554083553,False
